platform,category,market_key,event_key,status,volume,liquidity_or_oi,created_at,end_date,title,yes_sub_title,no_sub_title,slug
kalshi,direct_housing_data,FRM-23MAY11-T6.2,FRM-23MAY11,finalized,0.0,0.0,2023-05-05 06:37:28.731460-07:00,2023-05-11 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23MAY11-T6.1,FRM-23MAY11,finalized,0.0,0.0,2023-05-05 06:37:28.731459-07:00,2023-05-11 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23MAY04-T6.3,FRM-23MAY04,finalized,0.0,0.0,2023-04-28 06:37:24.486533-07:00,2023-05-04 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRM-23MAY04-T6.6,FRM-23MAY04,finalized,0.0,0.0,2023-04-28 06:37:24.486533-07:00,2023-05-04 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23MAY04-T6.2,FRM-23MAY04,finalized,0.0,0.0,2023-04-28 06:37:24.486532-07:00,2023-05-04 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23APR27-T6.1,FRM-23APR27,finalized,0.0,0.0,2023-04-21 06:37:33.269073-07:00,2023-04-27 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23APR27-T6.2,FRM-23APR27,finalized,0.0,0.0,2023-04-21 06:37:33.269073-07:00,2023-04-27 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23APR20-T6.0,FRM-23APR20,finalized,0.0,0.0,2023-04-14 06:37:29.511964-07:00,2023-04-20 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.0%?,Above 6.0%,6.0% or below,
kalshi,direct_housing_data,FRM-23APR20-T6.1,FRM-23APR20,finalized,0.0,0.0,2023-04-14 06:37:29.511964-07:00,2023-04-20 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23APR13-T6.0,FRM-23APR13,finalized,0.0,0.0,2023-04-07 06:37:31.605862-07:00,2023-04-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.0%?,Above 6.0%,6.0% or below,
kalshi,direct_housing_data,FRM-23APR06-T6.5,FRM-23APR06,finalized,0.0,0.0,2023-03-31 06:37:27.092652-07:00,2023-04-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-23APR06-T6.1,FRM-23APR06,finalized,0.0,0.0,2023-03-31 06:37:27.092651-07:00,2023-04-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23MAR30-T6.6,FRM-23MAR30,finalized,0.0,0.0,2023-03-24 06:37:34.166434-07:00,2023-03-30 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23FEB23-T6.3,FRM-23FEB23,finalized,0.0,0.0,2023-02-17 06:34:55.433142-08:00,2023-02-23 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRM-23FEB23-T6.2,FRM-23FEB23,finalized,0.0,0.0,2023-02-17 06:34:55.433142-08:00,2023-02-23 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23FEB23-T6.1,FRM-23FEB23,finalized,0.0,0.0,2023-02-17 06:34:55.433141-08:00,2023-02-23 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23FEB16-T6.1,FRM-23FEB16,finalized,0.0,0.0,2023-02-10 07:00:35.977612-08:00,2023-02-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-23FEB16-T5.9,FRM-23FEB16,finalized,0.0,0.0,2023-02-10 07:00:35.977612-08:00,2023-02-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.9%?,Above 5.9%,5.9% or below,
kalshi,direct_housing_data,FRM-23FEB16-T6.0,FRM-23FEB16,finalized,0.0,0.0,2023-02-10 07:00:35.977612-08:00,2023-02-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.0%?,Above 6.0%,6.0% or below,
kalshi,direct_housing_data,FRM-23FEB09-T5.8,FRM-23FEB09,finalized,0.0,0.0,2023-02-03 06:37:10.382504-08:00,2023-02-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.8%?,Above 5.8%,5.8% or below,
kalshi,direct_housing_data,FRM-23FEB02-T5.9,FRM-23FEB02,finalized,0.0,0.0,2023-01-27 06:42:30.266807-08:00,2023-02-02 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.9%?,Above 5.9%,5.9% or below,
kalshi,direct_housing_data,FRM-23JAN26-T5.9,FRM-23JAN26,finalized,0.0,0.0,2023-01-20 06:46:07.927579-08:00,2023-01-26 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.9%?,Above 5.9%,5.9% or below,
kalshi,direct_housing_data,FRM-23JAN19-T6.4,FRM-23JAN19,finalized,0.0,0.0,2023-01-13 06:40:54.483712-08:00,2023-01-19 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23JAN19-T6.5,FRM-23JAN19,finalized,0.0,0.0,2023-01-13 06:40:54.483712-08:00,2023-01-19 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-23JAN12-T6.70,FRM-23JAN12,finalized,0.0,0.0,2023-01-06 06:46:16.008703-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.70%?,Above 6.70%,6.70% or below,
kalshi,direct_housing_data,FRM-23JAN12-T6.60,FRM-23JAN12,finalized,0.0,0.0,2023-01-06 06:46:09.172001-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.60%?,Above 6.60%,6.60% or below,
kalshi,direct_housing_data,FRM-23JAN12-T7.2,FRM-23JAN12,finalized,0.0,0.0,2023-01-05 16:08:21.621076-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23JAN12-T7.1,FRM-23JAN12,finalized,0.0,0.0,2023-01-05 16:08:21.621076-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23JAN12-T7.4,FRM-23JAN12,finalized,0.0,0.0,2023-01-05 16:08:21.621076-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.4%?,Above 7.4%,7.4% or below,
kalshi,direct_housing_data,FRM-23JAN12-T7.5,FRM-23JAN12,finalized,0.0,0.0,2023-01-05 16:08:21.621076-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.5%?,Above 7.5%,7.5% or below,
kalshi,direct_housing_data,FRM-23JAN12-T7.3,FRM-23JAN12,finalized,0.0,0.0,2023-01-05 16:08:21.621076-08:00,2023-01-12 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.3%?,Above 7.3%,7.3% or below,
kalshi,direct_housing_data,FRM-22DEC29-T6.20,FRM-22DEC29,finalized,0.0,0.0,2022-12-26 06:51:19.432996-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.20%?,Above 6.20%,6.20% or below,
kalshi,direct_housing_data,FRM-22DEC29-T6.25,FRM-22DEC29,finalized,0.0,0.0,2022-12-26 06:49:38.262642-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.25%?,Above 6.25%,6.25% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.55,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.55%?,Above 5.55%,5.55% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.50,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.50%?,Above 5.50%,5.50% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.75,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.75%?,Above 5.75%,5.75% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.60,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.60%?,Above 5.60%,5.60% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.70,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.70%?,Above 5.70%,5.70% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.80,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.80%?,Above 5.80%,5.80% or below,
kalshi,direct_housing_data,FRM-22DEC29-T5.65,FRM-22DEC29,finalized,0.0,0.0,2022-12-23 07:05:52.113899-08:00,2022-12-29 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.65%?,Above 5.65%,5.65% or below,
kalshi,direct_housing_data,FRM-22DEC01-T6.70,FRM-22DEC01,finalized,0.0,0.0,2022-11-25 06:24:41.159958-08:00,2022-12-01 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.70%?,Above 6.70%,6.70% or below,
kalshi,direct_housing_data,FRM-22NOV17-T7.20,FRM-22NOV17,finalized,0.0,0.0,2022-11-11 06:15:14.172035-08:00,2022-11-17 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.20%?,Above 7.20%,7.20% or below,
kalshi,direct_housing_data,FRM-22NOV17-T7.25,FRM-22NOV17,finalized,0.0,0.0,2022-11-11 06:15:14.172035-08:00,2022-11-17 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.25%?,Above 7.25%,7.25% or below,
kalshi,direct_housing_data,FRM-22AUG25-T5.10,FRM-22AUG25,finalized,0.0,0.0,2022-08-19 06:22:35.231912-07:00,2022-08-25 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.10%?,Above 5.10%,5.10% or below,
kalshi,direct_housing_data,FRM-22AUG25-T5.00,FRM-22AUG25,finalized,0.0,0.0,2022-08-19 06:22:35.231909-07:00,2022-08-25 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.00%?,Above 5.00%,5.00% or below,
kalshi,direct_housing_data,FRM-22AUG11-T4.80,FRM-22AUG11,finalized,0.0,0.0,2022-08-05 06:44:41.798239-07:00,2022-08-11 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 4.80%?,Above 4.80%,4.80% or below,
polymarket,direct_housing_data,224446,0x67a0cce00585d84d7f6f34a23af51aad741182406cc547d8c16730088b353a22,closed,99956.498592,1e-05,2021-07-15 00:10:02.478000-07:00,2021-07-25 17:00:00-07:00,How many new US residential sales will the U.S. Census Bureau report for June?,,,how-many-new-us-residential-sales-will-the-u-s-census-bureau-report-for-june-1
polymarket,direct_housing_data,586051,0xcf10041e1e7ac942f180097fca532958aae7d89ea9b0e97efa055304564e572a,closed,37872.071769,0.0,2025-09-02 08:38:17.550715-07:00,2025-12-30 16:00:00-08:00,30-year mortgage rate below 6% by December 31?,,,30-year-mortgage-rate-below-6-by-december-31
polymarket,direct_housing_data,509117,0xc6b62089121585f661a9e5361f3e991b21fcb6c811f5d00f29c81ae5297116b7,closed,35511.035022,0.0,2024-10-07 12:37:32.604018-07:00,2024-10-31 05:00:00-07:00,30-year mortgage rate below 6% before election?,,,30-year-mortgage-rate-below-6-before-election
polymarket,direct_housing_data,507427,0x2aafc5e2c2653bf25664ba5a767b2164bd2b132e22e03aebb0e2f469d2a8bd17,closed,27473.143917,0.0,2024-09-18 13:35:17.102486-07:00,2024-10-31 05:00:00-07:00,30-year mortgage rate below 5% before election?,,,30-year-mortgage-drops-below-5-before-election
polymarket,direct_housing_data,1076768,0x702f052432c2c5c3a61df0718b2305bbb9911a80951ed2b1236e7bdbc3a66df8,closed,22843.90791,0.0,2025-12-31 14:01:23.068708-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,070,000 and $1,080,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1070000-and-1080000-by-february-1
polymarket,direct_housing_data,1076771,0x9ed55bcd7b2ed58c31cd864703509e88ccccb221920f30b44ca2271e01b8feba,closed,20443.939965,0.0,2025-12-31 14:01:24.397757-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be greater than $1,100,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-greater-than-1100000-by-february-1
polymarket,direct_housing_data,1114460,0xb399ce11a34bb02a3d982fb6f557b6cb62b46c9e4bede57c076ee572e41ccf3b,closed,19800.57762,0.0,2026-01-05 07:46:32.821952-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be less than $1,130,000 by February 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-less-than-1130000-by-february-1
polymarket,direct_housing_data,1083016,0xca53818ca8f5bf5608946c8088f29f90af637a16d5ab942705456a569417cf63,closed,17339.544105,0.0,2026-01-01 11:46:25.338742-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be less than $410,000 by February 1?",,,will-the-median-home-value-in-the-us-be-less-than-410000-by-february-1
polymarket,direct_housing_data,1114463,0x284fb872d4b476ce668737578c87655cbe3de5c65089b7d8623702b34459305c,closed,14712.477959,0.0,2026-01-05 07:46:34.439169-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,330,000 and $1,430,000 by February 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1330000-and-1430000-by-february-1
polymarket,direct_housing_data,1074954,0x918b0860a10f17644c42e07f9a15c20ae7ef40ae7dc197a89c9432b780b31874,closed,12535.186383,0.0,2025-12-31 09:05:44.988257-08:00,,"Will the median home value in Miami be less than $975,000 by February 1?",,,will-the-median-home-value-in-miami-be-less-than-975000-by-february-1
polymarket,direct_housing_data,1074955,0xcab446c5da0d805d1a35eac8d2bd8fa37a1fbc1a3e685fecfe1a64e2a1b88680,closed,12424.6602,0.0,2025-12-31 09:05:45.542311-08:00,,"Will the median home value in Miami be between $975,000 and $1,000,000 by February 1?",,,will-the-median-home-value-in-miami-be-between-975000-and-1000000-by-february-1
polymarket,direct_housing_data,1083017,0x5fd7821726eb9a58ff31087b117ba5c969825292d65c2681af9db15fcb7481f6,closed,12091.122154,0.0,2026-01-01 11:46:25.826142-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be between $410,000 and $412,000 by February 1?",,,will-the-median-home-value-in-the-us-be-between-410000-and-412000-by-february-1
polymarket,direct_housing_data,1076770,0xc4181247a6a6b2d772350625988bb756b12d04d15940c08f9ad901c265807701,closed,11941.392723,0.0,2025-12-31 14:01:23.970925-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,090,000 and $1,100,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1090000-and-1100000-by-february-1
polymarket,direct_housing_data,1076900,0x01117208d4cf670f8f90f1fe034bc785a9a0d7a278097a206640b0fd9aa4b2a8,closed,11348.389822,0.0,2025-12-31 14:20:45.563418-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be greater than $420,000 by February 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-greater-than-420000-by-february-1
polymarket,direct_housing_data,1114464,0x0129d5b7dc56eaca982892ce81b982f414bc878d864e476250da8ca9da708ae9,closed,11194.244457,0.0,2026-01-05 07:46:34.985439-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be greater than $1,430,000 by February 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-greater-than-1430000-by-february-1
polymarket,direct_housing_data,1114461,0x13601685d1d2927aa87bed6c82d39d47acec7d073b3798e873e2b3707822a53a,closed,10862.020317,0.0,2026-01-05 07:46:33.429075-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,130,000 and $1,230,000 by February 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1130000-and-1230000-by-february-1
polymarket,direct_housing_data,1083018,0x7a8c353f1231b6e1cf18b8e999ff6f3cd61389aea4507912d250edebcd96dc76,closed,10651.439585,0.0,2026-01-01 11:46:26.359139-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be between $412,000 and $414,000 by February 1?",,,will-the-median-home-value-in-the-us-be-between-412000-and-414000-by-february-1
polymarket,direct_housing_data,1083021,0xb0b44a33739a6fb487402ba2246f903d45e8a16004471639abbfda6019076018,closed,10256.211296,0.0,2026-01-01 11:46:27.671387-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be greater than $418,000 by February 1?",,,will-the-median-home-value-in-the-us-be-greater-than-418000-by-february-1
polymarket,direct_housing_data,1076769,0x2685d255c63162ce1a4271d28192f5bed316f208782d4dfc554c307285fbc45f,closed,9762.212372,0.0,2025-12-31 14:01:23.497594-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,080,000 and $1,090,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1080000-and-1090000-by-february-1
polymarket,direct_housing_data,1076766,0xe9dcef5de29cd6127cd56a349e76638711a35ef568fc5c6f4a4bff086305fbce,closed,9680.152729,0.0,2025-12-31 14:01:22.120179-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be less than $1,060,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-less-than-1060000-by-february-1
polymarket,direct_housing_data,1074959,0xc6f4f916fa36cb8abee1a9ac587551048dfb3ee962bf49f0376a9b52aedd6b4f,closed,9256.480871,0.0,2025-12-31 09:05:47.403954-08:00,,"Will the median home value in Miami be between $1,075,000 and $1,100,000 by February 1?",,,will-the-median-home-value-in-miami-be-between-1075000-and-1100000-by-february-1
polymarket,direct_housing_data,1114462,0x6dd8440436f40982dc2bf1770831aea6c9d0eb961b551c35232d04fe29e9be96,closed,9224.632316,0.0,,2026-01-31 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,230,000 and $1,330,000 by February 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1230000-and-1330000-by-february-1
polymarket,direct_housing_data,1074825,0x6d72e26f3142924057edc0320270350f3b98275e7674b69568537483dad1023c,closed,8855.134377,0.0,2025-12-31 08:41:31.889726-08:00,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be greater than $600,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-greater-than-600000-by-february-1
polymarket,direct_housing_data,1074956,0x7bc0a1bb9a825bfa425f8e172da9f4074cbf866014a43618c34a24470638b10a,closed,8691.657321,0.0,2025-12-31 09:05:46.080126-08:00,,"Will the median home value in Miami be between $1,000,000 and $1,025,000 by February 1?",,,will-the-median-home-value-in-miami-be-between-1000000-and-1025000-by-february-1
polymarket,direct_housing_data,1076767,0xb163b1a9056fb9f97b16b4ceff4756a3180e5aac84f4849cc1df048817fa52c0,closed,8488.615791,0.0,2025-12-31 14:01:22.559581-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,060,000 and $1,070,000 by February 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1060000-and-1070000-by-february-1
polymarket,direct_housing_data,1083019,0x926c83d91a62b648d326d06903b5aa67aaadd3640e3affe307f41edfbc5d0a58,closed,8406.439631,0.0,2026-01-01 11:46:26.875506-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be between $414,000 and $416,000 by February 1?",,,will-the-median-home-value-in-the-us-be-between-414000-and-416000-by-february-1
polymarket,direct_housing_data,1074824,0x73bdfdae4896b61e36bff142f40a35a29bef655a73b4ff006f3ba11ad39af1b4,closed,8258.362382,0.0,,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be between $590,000 and $600,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-between-590000-and-600000-by-february-1
polymarket,direct_housing_data,1074957,0x8721b27243aab89ac2b7e6fbf0e04899f31ec31c2b8faa74591e6cc07988e034,closed,8229.797041,0.0,2025-12-31 09:05:46.566758-08:00,,"Will the median home value in Miami be between $1,025,000 and $1,050,000 by February 1?",,,will-the-median-home-value-in-miami-be-between-1025000-and-1050000-by-february-1
polymarket,direct_housing_data,1074822,0x2bf926e099f911ed92104cb8d178dc564a93ab936d9eca66cc086a1ea2ee83c3,closed,8002.037596,0.0,2025-12-31 08:41:30.255653-08:00,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be between $570,000 and $580,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-between-570000-and-580000-by-february-1
polymarket,direct_housing_data,1074823,0xeabbff7c11c25648fbde09b9fb220db6013560b4a850ad57c6035c363c518ed8,closed,7803.756442,0.0,2025-12-31 08:41:30.883763-08:00,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be between $580,000 and $590,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-between-580000-and-590000-by-february-1
polymarket,direct_housing_data,1076888,0x395b3fc405df1a493d20ebe0743cb6c90dfd57b6b9767c8bb9ed116fc2b93ebd,closed,6881.127204,0.0,2025-12-31 14:20:42.989367-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be less than $412,000 by February 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-less-than-412000-by-february-1
polymarket,direct_housing_data,1074958,0x8e62387a65d35003c04bde7b17ea4819c7740cbb7b85d62664b12944dcaa277f,closed,6583.840449,0.0,2025-12-31 09:05:46.974755-08:00,,"Will the median home value in Miami be between $1,050,000 and $1,075,000 by February 1?",,,will-the-median-home-value-in-miami-be-between-1050000-and-1075000-by-february-1
polymarket,direct_housing_data,1083020,0x59aa7660c669c19d4d6613f349b1ffb784b89083f8a41d7dd3d37117517776ea,closed,6539.593561,0.0,2026-01-01 11:46:27.277768-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the US be between $416,000 and $418,000 by February 1?",,,will-the-median-home-value-in-the-us-be-between-416000-and-418000-by-february-1
polymarket,direct_housing_data,1074820,0x5f6f122bcdd85a7afdd29d8e6793e8dfad27c5fd56f74d51310c22ac1bbe89f3,closed,6418.806117,0.0,2025-12-31 08:41:29.243341-08:00,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be less than $560,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-less-than-560000-by-february-1
polymarket,direct_housing_data,1074821,0x03583317cfbd68ca6798b82520d1bc7f3e47a12bdc85cf7426f40cefffa30e4f,closed,5624.35559,0.0,2025-12-31 08:41:29.731233-08:00,2026-01-30 16:00:00-08:00,"Will the median home value in New York City be between $560,000 and $570,000 by February 1?",,,will-the-median-home-value-in-new-york-city-be-between-560000-and-570000-by-february-1
polymarket,direct_housing_data,1076896,0xe7f76440ff8317eec4fb3c359039c08040c9ec8f5523f0265fa5ad86c5a1c40c,closed,5495.821294,0.0,2025-12-31 14:20:44.634115-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $416,000 and $418,000 by February 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-416000-and-418000-by-february-1
